* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, none, adastraextra:adrastea_plains, MONSTER, quark:stoneling, 20, 1, 1
4440, none, twilightforest:spooky_forest, MONSTER, minecraft:spider, 50, 1, 2
4441, none, twilightforest:spooky_forest, MONSTER, minecraft:skeleton, 20, 1, 2
4442, none, twilightforest:spooky_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 1
4443, none, twilightforest:spooky_forest, MONSTER, quark:stoneling, 20, 1, 1
4444, none, twilightforest:spooky_forest, MONSTER, quark:toretoise, 20, 1, 4
4445, none, twilightforest:spooky_forest, AMBIENT, minecraft:bat, 20, 2, 4
4446, plains, terralith:steppe, MONSTER, minecraft:spider, 80, 2, 4
4447, plains, terralith:steppe, MONSTER, minecraft:zombie, 80, 2, 4
4448, plains, terralith:steppe, MONSTER, minecraft:zombie_villager, 10, 1, 1
4449, plains, terralith:steppe, MONSTER, minecraft:skeleton, 80, 2, 4
4450, plains, terralith:steppe, MONSTER, minecraft:creeper, 80, 1, 4
4451, plains, terralith:steppe, MONSTER, minecraft:slime, 80, 2, 6
4452, plains, terralith:steppe, MONSTER, minecraft:enderman, 5, 1, 4
4453, plains, terralith:steppe, MONSTER, minecraft:witch, 5, 1, 1
4454, plains, terralith:steppe, MONSTER, quark:stoneling, 20, 1, 1
4455, plains, terralith:steppe, MONSTER, quark:toretoise, 20, 1, 4
4456, plains, terralith:steppe, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4457, plains, terralith:steppe, MONSTER, vampirism:vampire, 3, 1, 1
4458, plains, terralith:steppe, CREATURE, minecraft:sheep, 12, 3, 5
4459, plains, terralith:steppe, CREATURE, minecraft:pig, 10, 3, 5
4460, plains, terralith:steppe, CREATURE, minecraft:chicken, 10, 3, 5
4461, plains, terralith:steppe, CREATURE, minecraft:cow, 10, 2, 5
4462, plains, terralith:steppe, CREATURE, minecraft:horse, 10, 1, 3
4463, plains, terralith:steppe, CREATURE, minecraft:donkey, 10, 1, 3
4464, plains, terralith:steppe, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4465, plains, terralith:steppe, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4466, plains, terralith:steppe, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4467, plains, terralith:steppe, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4468, plains, terralith:steppe, AMBIENT, minecraft:bat, 10, 8, 8
4469, plains, terralith:steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4470, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:spider, 80, 2, 4
4471, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie, 80, 2, 4
4472, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
4473, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:skeleton, 80, 2, 4
4474, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:creeper, 80, 1, 4
4475, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:slime, 80, 2, 6
4476, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
4477, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
4478, extreme_hills, minecraft:stony_peaks, MONSTER, thermal:basalz, 35, 1, 3
4479, extreme_hills, minecraft:stony_peaks, MONSTER, quark:stoneling, 20, 1, 1
4480, extreme_hills, minecraft:stony_peaks, MONSTER, quark:toretoise, 20, 1, 4
4481, extreme_hills, minecraft:stony_peaks, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4482, extreme_hills, minecraft:stony_peaks, MONSTER, vampirism:vampire, 3, 1, 1
4483, extreme_hills, minecraft:stony_peaks, CREATURE, quark:shiba, 40, 1, 3
4484, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4485, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4486, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4487, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4488, extreme_hills, minecraft:stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
4489, extreme_hills, minecraft:stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4490, none, minecraft:stony_shore, MONSTER, minecraft:spider, 80, 2, 4
4491, none, minecraft:stony_shore, MONSTER, minecraft:zombie, 80, 2, 4
4492, none, minecraft:stony_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
4493, none, minecraft:stony_shore, MONSTER, minecraft:skeleton, 80, 2, 4
4494, none, minecraft:stony_shore, MONSTER, minecraft:creeper, 80, 1, 4
4495, none, minecraft:stony_shore, MONSTER, minecraft:slime, 80, 2, 6
4496, none, minecraft:stony_shore, MONSTER, minecraft:enderman, 5, 1, 4
4497, none, minecraft:stony_shore, MONSTER, minecraft:witch, 5, 1, 1
4498, none, minecraft:stony_shore, MONSTER, quark:stoneling, 20, 1, 1
4499, none, minecraft:stony_shore, MONSTER, quark:toretoise, 20, 1, 4
4500, none, minecraft:stony_shore, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4501, none, minecraft:stony_shore, MONSTER, vampirism:vampire, 3, 1, 1
4502, none, minecraft:stony_shore, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4503, none, minecraft:stony_shore, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4504, none, minecraft:stony_shore, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4505, none, minecraft:stony_shore, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4506, none, minecraft:stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
4507, none, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4508, none, terralith:stony_spires, MONSTER, minecraft:spider, 80, 2, 4
4509, none, terralith:stony_spires, MONSTER, minecraft:zombie, 80, 2, 4
4510, none, terralith:stony_spires, MONSTER, minecraft:zombie_villager, 10, 1, 1
4511, none, terralith:stony_spires, MONSTER, minecraft:skeleton, 80, 2, 4
4512, none, terralith:stony_spires, MONSTER, minecraft:creeper, 80, 1, 4
4513, none, terralith:stony_spires, MONSTER, minecraft:slime, 80, 2, 6
4514, none, terralith:stony_spires, MONSTER, minecraft:enderman, 5, 1, 4
4515, none, terralith:stony_spires, MONSTER, minecraft:witch, 5, 1, 1
4516, none, terralith:stony_spires, MONSTER, quark:stoneling, 20, 1, 1
4517, none, terralith:stony_spires, MONSTER, quark:toretoise, 20, 1, 4
4518, none, terralith:stony_spires, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4519, none, terralith:stony_spires, MONSTER, vampirism:vampire, 3, 1, 1
4520, none, terralith:stony_spires, CREATURE, minecraft:goat, 10, 1, 3
4521, none, terralith:stony_spires, CREATURE, minecraft:sheep, 12, 2, 4
4522, none, terralith:stony_spires, CREATURE, minecraft:wolf, 10, 1, 2
4523, none, terralith:stony_spires, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4524, none, terralith:stony_spires, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4525, none, terralith:stony_spires, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4526, none, terralith:stony_spires, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4527, none, terralith:stony_spires, AMBIENT, minecraft:bat, 10, 8, 8
4528, none, terralith:stony_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4529, none, twilightforest:stream, MONSTER, quark:stoneling, 20, 1, 1
4530, none, twilightforest:stream, MONSTER, quark:toretoise, 20, 1, 4
4531, none, twilightforest:stream, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
4532, none, twilightforest:stream, CREATURE, twilightforest:boar, 10, 4, 4
4533, none, twilightforest:stream, CREATURE, minecraft:chicken, 10, 3, 5
4534, none, twilightforest:stream, CREATURE, twilightforest:deer, 15, 4, 5
4535, none, twilightforest:stream, CREATURE, minecraft:wolf, 10, 4, 4
4536, none, twilightforest:stream, CREATURE, twilightforest:tiny_bird, 15, 4, 8
4537, none, twilightforest:stream, CREATURE, twilightforest:squirrel, 10, 2, 4
4538, none, twilightforest:stream, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
4539, none, twilightforest:stream, CREATURE, twilightforest:raven, 10, 1, 2
4540, none, minecraft:sunflower_plains, MONSTER, minecraft:spider, 80, 2, 4
4541, none, minecraft:sunflower_plains, MONSTER, minecraft:zombie, 80, 2, 4
4542, none, minecraft:sunflower_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
4543, none, minecraft:sunflower_plains, MONSTER, minecraft:skeleton, 80, 2, 4
4544, none, minecraft:sunflower_plains, MONSTER, minecraft:creeper, 80, 1, 4
4545, none, minecraft:sunflower_plains, MONSTER, minecraft:slime, 80, 2, 6
4546, none, minecraft:sunflower_plains, MONSTER, minecraft:enderman, 5, 1, 4
4547, none, minecraft:sunflower_plains, MONSTER, minecraft:witch, 5, 1, 1
4548, none, minecraft:sunflower_plains, MONSTER, quark:stoneling, 20, 1, 1
4549, none, minecraft:sunflower_plains, MONSTER, quark:toretoise, 20, 1, 4
4550, none, minecraft:sunflower_plains, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4551, none, minecraft:sunflower_plains, MONSTER, vampirism:vampire, 3, 1, 1
4552, none, minecraft:sunflower_plains, CREATURE, minecraft:sheep, 12, 3, 5
4553, none, minecraft:sunflower_plains, CREATURE, minecraft:pig, 10, 3, 5
4554, none, minecraft:sunflower_plains, CREATURE, minecraft:chicken, 10, 3, 5
4555, none, minecraft:sunflower_plains, CREATURE, minecraft:cow, 10, 2, 5
4556, none, minecraft:sunflower_plains, CREATURE, minecraft:horse, 10, 1, 3
4557, none, minecraft:sunflower_plains, CREATURE, minecraft:donkey, 10, 1, 3
4558, none, minecraft:sunflower_plains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4559, none, minecraft:sunflower_plains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4560, none, minecraft:sunflower_plains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4561, none, minecraft:sunflower_plains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4562, none, minecraft:sunflower_plains, AMBIENT, minecraft:bat, 10, 8, 8
4563, none, minecraft:sunflower_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4564, swamp, minecraft:swamp, MONSTER, minecraft:spider, 80, 2, 4
4565, swamp, minecraft:swamp, MONSTER, minecraft:zombie, 80, 2, 4
4566, swamp, minecraft:swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
4567, swamp, minecraft:swamp, MONSTER, minecraft:skeleton, 80, 2, 4
4568, swamp, minecraft:swamp, MONSTER, minecraft:creeper, 80, 1, 4
4569, swamp, minecraft:swamp, MONSTER, minecraft:slime, 80, 2, 6
4570, swamp, minecraft:swamp, MONSTER, minecraft:enderman, 5, 1, 4
4571, swamp, minecraft:swamp, MONSTER, minecraft:witch, 5, 1, 1
4572, swamp, minecraft:swamp, MONSTER, minecraft:slime, 10, 1, 1
4573, swamp, minecraft:swamp, MONSTER, quark:stoneling, 20, 1, 1
4574, swamp, minecraft:swamp, MONSTER, quark:toretoise, 20, 1, 4
4575, swamp, minecraft:swamp, MONSTER, vampirism:advanced_vampire, 7, 1, 1
4576, swamp, minecraft:swamp, MONSTER, vampirism:vampire, 10, 1, 2
4577, swamp, minecraft:swamp, CREATURE, minecraft:sheep, 12, 2, 2
4578, swamp, minecraft:swamp, CREATURE, minecraft:pig, 10, 2, 2
4579, swamp, minecraft:swamp, CREATURE, minecraft:chicken, 10, 2, 2
4580, swamp, minecraft:swamp, CREATURE, minecraft:cow, 10, 2, 2
4581, swamp, minecraft:swamp, CREATURE, minecraft:frog, 10, 1, 2
4582, swamp, minecraft:swamp, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4583, swamp, minecraft:swamp, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4584, swamp, minecraft:swamp, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4585, swamp, minecraft:swamp, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4586, swamp, minecraft:swamp, AMBIENT, minecraft:bat, 10, 8, 8
4587, swamp, minecraft:swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4588, none, twilightforest:swamp, MONSTER, minecraft:zombie, 10, 1, 2
4589, none, twilightforest:swamp, MONSTER, twilightforest:mosquito_swarm, 10, 1, 1
4590, none, twilightforest:swamp, MONSTER, quark:stoneling, 20, 1, 1
4591, none, twilightforest:swamp, MONSTER, quark:toretoise, 20, 1, 4
4592, taiga, minecraft:taiga, MONSTER, minecraft:spider, 80, 2, 4
4593, taiga, minecraft:taiga, MONSTER, minecraft:zombie, 80, 2, 4
4594, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
4595, taiga, minecraft:taiga, MONSTER, minecraft:skeleton, 80, 2, 4
4596, taiga, minecraft:taiga, MONSTER, minecraft:creeper, 80, 1, 4
4597, taiga, minecraft:taiga, MONSTER, minecraft:slime, 80, 2, 6
4598, taiga, minecraft:taiga, MONSTER, minecraft:enderman, 5, 1, 4
4599, taiga, minecraft:taiga, MONSTER, minecraft:witch, 5, 1, 1
4600, taiga, minecraft:taiga, MONSTER, quark:stoneling, 20, 1, 1
4601, taiga, minecraft:taiga, MONSTER, quark:toretoise, 20, 1, 4
4602, taiga, minecraft:taiga, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4603, taiga, minecraft:taiga, MONSTER, werewolves:human_werewolf, 10, 1, 1
4604, taiga, minecraft:taiga, MONSTER, vampirism:vampire, 3, 1, 1
4605, taiga, minecraft:taiga, MONSTER, werewolves:werewolf_beast, 10, 1, 2
4606, taiga, minecraft:taiga, MONSTER, werewolves:werewolf_survivalist, 10, 1, 2
4607, taiga, minecraft:taiga, CREATURE, minecraft:sheep, 12, 3, 5
4608, taiga, minecraft:taiga, CREATURE, minecraft:pig, 10, 3, 5
4609, taiga, minecraft:taiga, CREATURE, minecraft:chicken, 10, 3, 5
4610, taiga, minecraft:taiga, CREATURE, minecraft:cow, 10, 2, 5
4611, taiga, minecraft:taiga, CREATURE, minecraft:wolf, 10, 4, 4
4612, taiga, minecraft:taiga, CREATURE, minecraft:rabbit, 10, 2, 3
4613, taiga, minecraft:taiga, CREATURE, minecraft:fox, 10, 1, 2
4614, taiga, minecraft:taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4615, taiga, minecraft:taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4616, taiga, minecraft:taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4617, taiga, minecraft:taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4618, taiga, minecraft:taiga, AMBIENT, minecraft:bat, 10, 8, 8
4619, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4620, plains, biomeswevegone:temperate_grove, MONSTER, minecraft:spider, 80, 2, 4
4621, plains, biomeswevegone:temperate_grove, MONSTER, minecraft:zombie, 80, 2, 4
4622, plains, biomeswevegone:temperate_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
4623, plains, biomeswevegone:temperate_grove, MONSTER, minecraft:skeleton, 80, 2, 4
4624, plains, biomeswevegone:temperate_grove, MONSTER, minecraft:creeper, 80, 1, 4
4625, plains, biomeswevegone:temperate_grove, MONSTER, minecraft:slime, 80, 2, 6
4626, plains, biomeswevegone:temperate_grove, MONSTER, minecraft:enderman, 5, 1, 4
4627, plains, biomeswevegone:temperate_grove, MONSTER, minecraft:witch, 5, 1, 1
4628, plains, biomeswevegone:temperate_grove, MONSTER, quark:stoneling, 20, 1, 1
4629, plains, biomeswevegone:temperate_grove, MONSTER, quark:toretoise, 20, 1, 4
4630, plains, biomeswevegone:temperate_grove, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4631, plains, biomeswevegone:temperate_grove, MONSTER, vampirism:vampire, 3, 1, 1
4632, plains, biomeswevegone:temperate_grove, CREATURE, minecraft:sheep, 12, 3, 5
4633, plains, biomeswevegone:temperate_grove, CREATURE, minecraft:pig, 10, 3, 5
4634, plains, biomeswevegone:temperate_grove, CREATURE, minecraft:chicken, 10, 3, 5
4635, plains, biomeswevegone:temperate_grove, CREATURE, minecraft:cow, 10, 2, 5
4636, plains, biomeswevegone:temperate_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4637, plains, biomeswevegone:temperate_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4638, plains, biomeswevegone:temperate_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4639, plains, biomeswevegone:temperate_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4640, plains, biomeswevegone:temperate_grove, AMBIENT, minecraft:bat, 10, 8, 8
4641, forest, terralith:temperate_highlands, MONSTER, minecraft:spider, 80, 2, 4
4642, forest, terralith:temperate_highlands, MONSTER, minecraft:zombie, 80, 2, 4
4643, forest, terralith:temperate_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
4644, forest, terralith:temperate_highlands, MONSTER, minecraft:skeleton, 80, 2, 4
4645, forest, terralith:temperate_highlands, MONSTER, minecraft:creeper, 80, 1, 4
4646, forest, terralith:temperate_highlands, MONSTER, minecraft:slime, 80, 2, 6
4647, forest, terralith:temperate_highlands, MONSTER, minecraft:enderman, 5, 1, 4
4648, forest, terralith:temperate_highlands, MONSTER, minecraft:witch, 5, 1, 1
4649, forest, terralith:temperate_highlands, MONSTER, quark:stoneling, 20, 1, 1
4650, forest, terralith:temperate_highlands, MONSTER, quark:toretoise, 20, 1, 4
4651, forest, terralith:temperate_highlands, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4652, forest, terralith:temperate_highlands, MONSTER, vampirism:vampire, 3, 1, 1
4653, forest, terralith:temperate_highlands, CREATURE, minecraft:sheep, 12, 3, 5
4654, forest, terralith:temperate_highlands, CREATURE, minecraft:pig, 10, 3, 5
4655, forest, terralith:temperate_highlands, CREATURE, minecraft:chicken, 10, 3, 5
4656, forest, terralith:temperate_highlands, CREATURE, minecraft:cow, 10, 2, 5
4657, forest, terralith:temperate_highlands, CREATURE, minecraft:horse, 10, 1, 3
4658, forest, terralith:temperate_highlands, CREATURE, minecraft:donkey, 10, 1, 3
4659, forest, terralith:temperate_highlands, CREATURE, minecraft:wolf, 10, 4, 4
4660, forest, terralith:temperate_highlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4661, forest, terralith:temperate_highlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4662, forest, terralith:temperate_highlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4663, forest, terralith:temperate_highlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4664, forest, terralith:temperate_highlands, AMBIENT, minecraft:bat, 10, 8, 8
4665, forest, terralith:temperate_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4666, none, aether_redux:the_blight, MONSTER, quark:stoneling, 20, 1, 1
4667, none, aether_redux:the_blight, MONSTER, quark:toretoise, 20, 1, 4
4668, none, aether_redux:the_blight, CREATURE, aether_redux:blightbunny_spawner, 21, 2, 3
4669, none, aether_redux:the_blight, CREATURE, aether_redux:cockatrice_spawner, 14, 1, 4
4670, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:aechor_plant, 10, 1, 1
4671, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:blue_swet, 10, 1, 1
4672, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:golden_swet, 10, 1, 1
4673, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:evil_whirlwind, 10, 1, 1
4674, none, aether_redux:the_blight, AETHER_DARKNESS_MONSTER, aether:cockatrice, 10, 1, 1
4675, none, aether_redux:the_blight, AETHER_DARKNESS_MONSTER, aether_redux:blightbunny, 16, 1, 3
4676, none, aether_redux:the_blight, AETHER_SKY_MONSTER, aether:zephyr, 20, 1, 1
4677, the_end, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
4678, none, adastraextra:thebe_plains, MONSTER, quark:stoneling, 20, 1, 1
4679, none, adastraextra:thebe_plains, MONSTER, quark:toretoise, 20, 1, 4
4680, none, twilightforest:thornlands, MONSTER, quark:stoneling, 20, 1, 1
4681, none, twilightforest:thornlands, MONSTER, quark:toretoise, 20, 1, 4
4682, jungle, terralith:tropical_jungle, MONSTER, minecraft:spider, 80, 2, 4
4683, jungle, terralith:tropical_jungle, MONSTER, minecraft:zombie, 80, 2, 4
4684, jungle, terralith:tropical_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
4685, jungle, terralith:tropical_jungle, MONSTER, minecraft:skeleton, 80, 2, 4
4686, jungle, terralith:tropical_jungle, MONSTER, minecraft:creeper, 80, 1, 4
4687, jungle, terralith:tropical_jungle, MONSTER, minecraft:slime, 80, 2, 6
4688, jungle, terralith:tropical_jungle, MONSTER, minecraft:enderman, 5, 1, 4
4689, jungle, terralith:tropical_jungle, MONSTER, minecraft:witch, 5, 1, 1
4690, jungle, terralith:tropical_jungle, MONSTER, minecraft:ocelot, 10, 1, 3
4691, jungle, terralith:tropical_jungle, MONSTER, quark:stoneling, 20, 1, 1
4692, jungle, terralith:tropical_jungle, MONSTER, quark:toretoise, 20, 1, 4
4693, jungle, terralith:tropical_jungle, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4694, jungle, terralith:tropical_jungle, MONSTER, vampirism:vampire, 3, 1, 1
4695, jungle, terralith:tropical_jungle, CREATURE, minecraft:sheep, 12, 3, 5
4696, jungle, terralith:tropical_jungle, CREATURE, minecraft:pig, 10, 3, 5
4697, jungle, terralith:tropical_jungle, CREATURE, minecraft:chicken, 10, 3, 5
4698, jungle, terralith:tropical_jungle, CREATURE, minecraft:cow, 10, 2, 5
4699, jungle, terralith:tropical_jungle, CREATURE, minecraft:chicken, 10, 2, 2
4700, jungle, terralith:tropical_jungle, CREATURE, minecraft:parrot, 40, 1, 2
4701, jungle, terralith:tropical_jungle, CREATURE, minecraft:panda, 10, 1, 2
4702, jungle, terralith:tropical_jungle, CREATURE, minecraft:wolf, 10, 4, 4
4703, jungle, terralith:tropical_jungle, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4704, jungle, terralith:tropical_jungle, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4705, jungle, terralith:tropical_jungle, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4706, jungle, terralith:tropical_jungle, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4707, jungle, terralith:tropical_jungle, AMBIENT, minecraft:bat, 10, 8, 8
4708, jungle, terralith:tropical_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4709, jungle, biomeswevegone:tropical_rainforest, MONSTER, minecraft:spider, 80, 2, 4
4710, jungle, biomeswevegone:tropical_rainforest, MONSTER, minecraft:zombie, 80, 2, 4
4711, jungle, biomeswevegone:tropical_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4712, jungle, biomeswevegone:tropical_rainforest, MONSTER, minecraft:skeleton, 80, 2, 4
4713, jungle, biomeswevegone:tropical_rainforest, MONSTER, minecraft:creeper, 80, 1, 4
4714, jungle, biomeswevegone:tropical_rainforest, MONSTER, minecraft:slime, 80, 2, 6
4715, jungle, biomeswevegone:tropical_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
4716, jungle, biomeswevegone:tropical_rainforest, MONSTER, minecraft:witch, 5, 1, 1
4717, jungle, biomeswevegone:tropical_rainforest, MONSTER, quark:stoneling, 20, 1, 1
4718, jungle, biomeswevegone:tropical_rainforest, MONSTER, quark:toretoise, 20, 1, 4
4719, jungle, biomeswevegone:tropical_rainforest, MONSTER, vampirism:advanced_vampire, 3, 1, 1
4720, jungle, biomeswevegone:tropical_rainforest, MONSTER, vampirism:vampire, 3, 1, 1
4721, jungle, biomeswevegone:tropical_rainforest, CREATURE, minecraft:sheep, 12, 3, 5
4722, jungle, biomeswevegone:tropical_rainforest, CREATURE, minecraft:pig, 10, 3, 5
4723, jungle, biomeswevegone:tropical_rainforest, CREATURE, minecraft:chicken, 10, 3, 5
4724, jungle, biomeswevegone:tropical_rainforest, CREATURE, minecraft:cow, 10, 2, 5
4725, jungle, biomeswevegone:tropical_rainforest, CREATURE, minecraft:chicken, 10, 3, 5
4726, jungle, biomeswevegone:tropical_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
4727, jungle, biomeswevegone:tropical_rainforest, CREATURE, minecraft:ocelot, 10, 1, 1
4728, jungle, biomeswevegone:tropical_rainforest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4729, jungle, biomeswevegone:tropical_rainforest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4730, jungle, biomeswevegone:tropical_rainforest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4731, jungle, biomeswevegone:tropical_rainforest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4732, jungle, biomeswevegone:tropical_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
4733, jungle, biomeswevegone:tropical_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
4734, jungle, biomeswevegone:tropical_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4735, none, twilightforest:underground, MONSTER, minecraft:spider, 10, 2, 3
4736, none, twilightforest:underground, MONSTER, minecraft:zombie, 10, 1, 2
4737, none, twilightforest:underground, MONSTER, minecraft:skeleton, 10, 1, 1
4738, none, twilightforest:underground, MONSTER, minecraft:creeper, 10, 1, 1
4739, none, twilightforest:underground, MONSTER, minecraft:slime, 10, 2, 4
4740, none, twilightforest:underground, MONSTER, minecraft:enderman, 5, 1, 2
4741, none, twilightforest:underground, MONSTER, twilightforest:kobold, 10, 1, 3
4742, none, twilightforest:underground, MONSTER, quark:stoneling, 20, 1, 1
4743, none, twilightforest:underground, MONSTER, quark:toretoise, 20, 1, 4
4744, none, twilightforest:underground, AMBIENT, minecraft:bat, 10, 1, 1
4745, none, adastraextra:uranus_frozen_plains, MONSTER, quark:stoneling, 20, 1, 1
4746, none, adastraextra:uranus_frozen_plains, MONSTER, quark:toretoise, 20, 1, 4
4747, none, adastraextra:uranus_plains, MONSTER, quark:stoneling, 20, 1, 1
4748, none, adastraextra:uranus_plains, MONSTER, quark:toretoise, 20, 1, 4
4749, none, terralith:valley_clearing, MONSTER, minecraft:spider, 80, 2, 4
4750, none, terralith:valley_clearing, MONSTER, minecraft:zombie, 80, 2, 4
4751, none, terralith:valley_clearing, MONSTER, minecraft:zombie_villager, 10, 1, 1
4752, none, terralith:valley_clearing, MONSTER, minecraft:skeleton, 80, 2, 4
4753, none, terralith:valley_clearing, MONSTER, minecraft:creeper, 80, 1, 4
4754, none, terralith:valley_clearing, MONSTER, minecraft:slime, 80, 2, 6
4755, none, terralith:valley_clearing, MONSTER, minecraft:enderman, 5, 1, 4
4756, none, terralith:valley_clearing, MONSTER, minecraft:witch, 5, 1, 1
4757, none, terralith:valley_clearing, MONSTER, quark:stoneling, 20, 1, 1
4758, none, terralith:valley_clearing, MONSTER, quark:toretoise, 20, 1, 4
4759, none, terralith:valley_clearing, MONSTER, vampirism:advanced_vampire, 3, 1, 1
